listing_id,id,date,reviewer_id,reviewer_name,comments
11498523,92034544,2016-08-07,6121546,Jackie,The location is great for those how don't have a car. We had our car and was able to parking it in the provided space and leave it there while we explored on foot. Train is so close and is connected to everything. Very clean and if there was AC we wouldn't want to leave. Thankfully there was a fan provided or it would of been too hot to sleep. I recommend staying here. 
11498523,93113221,2016-08-11,83182081,Ankita,"The place was nice and the location was great too. Few minutes walk from blue line. The room was clean and the kitchen was convenient too. Ricardo was really nice, he accepted my request on the same day I booked to stay, in such short time. He had everything setup well, the check in and everything. Definitely recommend, especially for travelers.  "
11498523,94367191,2016-08-15,41294535,Lea,very good place 
11498523,95573656,2016-08-20,84227840,Olga,"Nuestra estancia en el apartamento ha sido muy agradable. Hemos estado muy cómodas, estaba todo muy limpio y la gente que se ha alojado en el resto de las habitaciones eran muy respetuosas, parecía como si tuviésemos el baño y la cocina para nosotras solas cuando lo hemos necesitado. Lo recomiendo 100%. Los padres de Ricardo son muy amables. Esta situado en un barrio tranquilo con metro que te lleva al Centro en una o dos paradas muy cortas. A las traseras del apartamento hay unas vistas maravillosas de Boston, un lugar privilegiado para contemplarlo de día y de noche y hacer preciosas fotos. Gracias a la familia por su hospitalidad y limpieza."
11498523,95976852,2016-08-21,66824077,Hayato,"ホストの方々はとても優しかったです。爪切りなども貸していただいて、よくしてもらいました。
空港から一駅でアクセスがとてもよく、部屋への入り方も非常に分かりやすかったです。"
11498523,96761340,2016-08-24,21888083,Kattlynn,"This Airbnb experience was a last minute booking which the host was very quick to accept and clearly communicate instructions for self-check in and check out.  The building and the room was welcoming, clean and cozy, and just a few minute walk to a nearby subway station to get around. The bathrooms were clean and never had much of a wait despite being shared among other residents. A much appreciated fan was provided in the bedroom to combat hot nights, as stated in the description there is no AC.   The free parking right next to the building was also a plus.  I would definitely stay here again if in Boston for the price and no fuss arrangements! "
11498523,97479646,2016-08-27,78124071,Maddie,"Ricardo's place is very convenient and offers everything needed for a stay in Boston. I loved that it was so close to the Metro Blue line, and offered a full kitchen. Everything was very clear and easy!"
11498523,97790935,2016-08-28,3834356,Scott,Great Host!! Very helpful. Great location very close to t station. Quiet neighborhood. Bare bones accommodations. 
11498523,98911823,2016-09-02,62701541,Carrie,"Room was very clean, quiet. Neighborhood is close to the airport which was good for us. Close to subway to get downtown. "
11498523,99564110,2016-09-05,80519757,Clare,"Ricardo's place does what it says on the tin. If you're looking for a cheap and cheerful place to get your head down and sleep off the jet-lag, which is super close to the airport, then this the spot for you. It is a typical hostel and no frills, with the usual delights of a shared bathroom - but clean and comfy. Ricardo is always busy cleaning! Everything was great re check in and the Maverick area is fine - lots of shops and cafes and a nice bakery on Maverick Sq. There's a lovely view nearby over to Boston downtown which was fab for the Labor Day fireworks. The glass doors between rooms referred to in other reviews have now been covered over with a mock mdf wall, which I think shows a good host listening to feedback. The only downer re room3 was that it is next to the kitchen and communal area so a bit noisy at times, but guests were generally respectful and my jetlag meant I would have slept through a disco. Thanks Ricardo for being a great host."
11498523,100129237,2016-09-07,13921130,Jacob,"Ricardo was incredibly friendly in greeting me (he lives downstairs), and very responsive over email. The room was precisely as described: spare, but with a very comfortable bed and strong wifi. This is definitely a no-frills kind of place, but in a great spot near the T and at an excellent value. "
11498523,100303361,2016-09-08,92029926,Valeria,"I slept like a baby, my bedding was professionally folded and smells so fresh and clean. checked in with no problem at all. the place is cozy and super clean. The shower is amazing, and there was not 1 type of shampoo, there were 3 for different hair types, thank you Richard to be so mindful. The best part was that I found the Colombian bakery in the morning making amazing empanadas walking out the house. Recommended"
11498523,101061378,2016-09-11,2660497,Nick,"My wife and I wanted to visit a place on the east side of Boston given how much they've been redeveloping it. It is one of the only areas I hadn't visited! Saw this hostel-like room available and jumped at the chance. Room is as described! No frills, just a bed, a fan, and access to a bathroom / kitchen and social situations. If you're a social butterfly, you'll love this place! If you need a place to stay, it's so close to nice running paths and metro stops that it's worth it."
11498523,101667549,2016-09-14,93247543,Peter,"I found the apartment very accessible by the subway from the airport, only 1 stop.
It was clean, very spacious and just like the pictures online.
this was my first time using airbnb and I was very pleased I did.
Next time I am in Boston I will definitely see if this accommodation is available. 
I didn't use it to its full potential as I was out a lot, but there were full kitchen and dining facilities available if needed.
The contact I had with the owner was very friendly, quick response and I was given all the information I needed.
loved my stay in Boston."
11498523,102061242,2016-09-16,46160882,Lee,We had a awesome stay.  The place was a great location to the train station making it easy to get to and from the airport and around the city.  We got to speak with Ricardo and seemed like such a pleasant person.  This place was just we need to lay down at night.  The small kitchen seem adequate for light trackers need.  Thanks again for making our trip one to remember. 
11498523,102887437,2016-09-19,44798603,Virginia,The room was exactly how it was shown in photos. The apartment and room itself were clean. It is a great pick for something simple and is only 20-30 minutes away from downtown Boston via the Blue Line. Ricardo was able to help us immediately when we had questions arise. 
11498523,104966779,2016-09-29,93034012,Gv,Excellent location with proximity to where we needed to go. Was listed as whole Apt/Suite but turned out to be hostel rooms with shared bathrooms - a new experience for me! Ricardo was a very responsive host.
11498523,105163598,2016-09-30,16478557,Tori,Easy.  Straightforward.  Convenient.  Clean. There was a lot of construction going on outside that started very early in the morning but that is clearly a temporary issue that's outside the host's control.  Very basic and efficient accommodations at the most affordable rate.  Very close to logan airport and downtown. Other guests were also very courteous.  
11498523,105630574,2016-10-02,94009207,John,"Overall this place was fine but there are some things to be aware of - admittedly it was our first AirBnB experience.   

Location - if you plan on spending s lot of time in Boston proper - financial district, Seaport, Freedom Trail - know that due to traffic and having to cross the river every time it will be a $13-20 Lyft/Uber trip each way.   Also East Boston doesn't seem to have much to do.   Some small shops and eateries but where this place is is not a neighborhood with much in it for visitors. 

Noise - if the other hostels are rented you're going to hear people - and inevitably someone will be in the bathroom when you want to go in there.  

The bed was ok - but for us mid-40s people we were board stiff every morning.  It's s matters on a platform - no springs.  

Very very spartan - if that's for you then this will work.  Ricardo was kind enough to help bring our bags up.  "
11498523,106869999,2016-10-08,33242398,Kaitlyn,Ricardo's hostel was simple and what we needed for crashing during our time in Boston. This room is right off the kitchen and was a bit loud. Communication with Ricardo was simple and straight-forward. Location to the T and airport was highly convenient. I would recommend this listing for solo travelers and couples.
11498523,107169396,2016-10-09,34317027,Edgar,"Great location, easy hosts."
11498523,107657492,2016-10-11,96597363,Julia,a lovely stay
11498523,108549726,2016-10-16,97071456,Amaia,"El alojamiento cumple de sobra con lo que estábamos buscando: alojamiento sencillo y económico, limpieza y ubicación. lo Lo mejor de la casa es la ubicación y la limpieza. Está situada a cuatro minutos de la estación  de metro, dos paradas al centro de la ciudad y una al aeropuerto. Los baños son compartidos con el resto de los huéspedes, hay uno por planta. También hay dos cocinas en cada uno de los pisos. Ricardo es un buen anfitrión, contestando rápidamente los correos y dándonos todo tipo de facilidades."
11498523,110183810,2016-10-24,35930424,Michael,"The hostel was decent. Rooms were fairly clean. Ricardo was great with  communicating with me and ensuring all my hospitality needs were met. 

The neighborhood was quiet, family-friendly, and a 5-minute walk to public transportation to downtown Boston. 

The only issues were the images online were misleading and did not match the real thing. Above all, I had a pleasant experience and would recommend if you came to explore all day. "
11498523,110972723,2016-10-29,85994311,Bianca,Nice place good communication from host :)
11498523,111239348,2016-10-30,101735358,Gabriel,place was very cozy and conveniently located
11498523,111909607,2016-11-02,74080651,Xiaofeng,"This place is very clean,quiet and so close to the airport and subway station. The kitchen is well-equipped which let me to cook some home food coz after a long flight I miss it so hard.
By 5 mins walk there is a beautiful waterfront where you can enjoy the boston city view.
Ricardo is soooo nice and helpful. if I had any question he always responded quickly. When I had a big trouble with my flight ,he offered me a place to keep my luggage and llet me feel free to use the common (URL HIDDEN) really helped me a lot. 
Dear Ricardo ,Thank you for everything you've done!"
11498523,113009795,2016-11-09,10982982,Erick,"A pleasant experience as always. This is the second time I've stayed at Ricardo's place and I stay here weeks at a time. He keeps the common places clean and well kept. I also like the little touches he added like the new locks in the bathrooms, big towels and shampoo in the shower. It will definitely save me space in my suitcase next time I come in since I don't have to bring my own towel and shampoo. This room might be my preferred room to stay in. I previously stayed in the room above it but this room is more spacious and has a huge closet to hang clothes. His place has become my go-to place whenever I go to Boston."
11498523,113719926,2016-11-13,70562156,Nuria,"The host was very polite and helpful. The location is very convenient. However, the walls are so thin that you can hear everything that goes on at night. It was difficult to sleep with noise from other guests (e.g., snoring, talking and others)."
11498523,113960883,2016-11-14,2808216,Stephan,"It was a nice private room in a hostel. Although we never saw our host in person, the check in was easy. "
11498523,114198899,2016-11-16,28911540,Danielle,Very easy check in/ out! Perfect for staying overnight before an interview the next day. Quick and easy cab ride to the airport. 
11498523,114438368,2016-11-18,102424830,Alberto,"Great place, clean & spacious. Located at just steps from the train, one stop away from down town. More like a hotel than a hostel though, it was very quiet and you barely encountered other guests."
11498523,114852589,2016-11-20,67166486,巧,easy to access to subway
11498523,116673959,2016-12-02,99427351,María,Ricardo es un muy buen host! Está pendiente de las necesidades y de las inquietudes :) las fotos y la información suministradas están de acuerdo con lo que se encuentra en el lugar. La estación de metro es muy cerca! 
11498523,121723748,2016-12-18,100201847,Jackie,"Nice place if youre looking to spend a little time where you stay. The kitchen was nice and clean as well as the rooms. 3rd floor is significantly warmer than the 2nd floor so keep this in mind for winter travels. The showers provide shampoo and conditioner so you dont really have to bring any. There is construction outside which was extremely annoying and neighbors are noisy as well. HOWEVER, this was a very nice place for the price and its super close (about 2 minute walk to maverick station where you can catch the blue line train to downtown within 2 stops/5-10min) to the metro and some shops. Would stay again and would recommend the 7 day charlie pass if staying for an extended time, it allows unlimited travel including buses and ferries"
11498523,134690999,2017-02-28,57527619,Lisa,Thank you!
11498523,135593686,2017-03-05,83803525,Yunan,It is really cheap!!!
11498523,137437910,2017-03-15,74407153,Li Min (Lily),It's a nice snd affordable place that's conveniently located near Maverick Station (Blue Line). I had a pleasant stay :)
11498523,137793167,2017-03-17,2753076,Matthew,Ricardo is a great host! Very friendly. Would definitely recommend to friends. The room was clean and the bed was comfortable. We wish we could've stayed longer!
11498523,138330109,2017-03-19,117127046,Michelle,Great location and Ricardo is awesome!
11498523,139802157,2017-03-26,114858371,Tulsi,"It was very easy to check in, great location, and had a pleasant environment!"
11498523,140060372,2017-03-27,111575653,Michael,..
11498523,140717502,2017-03-31,89819740,Markus,"Gute, günstige Unterkunft um Boston zu erkunden ! Sehr nahe am Flughafen "
11498523,142304932,2017-04-07,3763901,Ashley,"Ricardo's place is steps away from the station and only a stop away from the city or airport. The place itself is in a quiet neighbourhood, clean, safe and easy to get in and out of. Photos are accurate. The housekeeper was very friendly and helpful with anything we needed. Ricardo was very prompt with his messages and replies. Overall, a very peaceful and spacious place to stay and would definitely stay again.

Note: people with large/heavy suitcases be warned of stairs only and narrow passageways (although we were able to navigate these fine). 

Note: there is a bit of construction going on at the moment. It did not bother us so much (I was even able to do work all day from the bedroom) but for those who need a completely silent night's sleep, try elsewhere until construction is done. "
11498523,142882167,2017-04-09,123805385,Karl,"Good place, close to the subways. "
11498523,143832633,2017-04-13,38417252,Stefanie,"Wir hatten einen tollen Aufenthalt bei Ricardo. Er hat uns sehr nett empfangen und alles gezeigt. Wenn wir wieder nach Boston kommen, checken wir wieder bei Ricardo ein! :)
"
11498523,145264819,2017-04-17,92351451,Eric,Ricardo is a great host
11498523,145729619,2017-04-19,124162664,Megan,My first air bnb experience and I felt very safe and comfortable here! Ricardo answered all of my questions very quickly! 
11498523,147591069,2017-04-27,23937918,Ciril,"We had really good times at Ricardo's hotel. The arrival is facilitated and 24h/24, the room was clean and perfectly located around the metro and easy access to downtown."
11498523,149942932,2017-05-06,4354080,Samuel,Everything perfect
11498523,152829096,2017-05-18,111297621,Debbie,It was a nice place. Kinda interesting to share space with a bunch of other travelers. But it was well maintained and you couldn't beat the location!
11498523,153068005,2017-05-19,12197430,Jess,"This is a great and economical place to stay if you need a little respite during a layover. The amenities are well appointed and the neighborhood feels safe (we walked from the airport at 1:30a with no problems or worries). Shared bathrooms and kitchen are clean and tidy, bedroom is comfortable. The keyless entry is such a wonderful feature for coming in at all hours, and not having to worry about coordinating a key exchange. We'd definitely stay here again!"
11498523,153289088,2017-05-20,8910448,Kenny,It's a nice enough place. We just needed to calibrate our expectations that this was more of a hostel
11498523,154030198,2017-05-22,128699531,Joseph,"Definitely got what I expected with this place. It has a very young hostel like feel, where you can chat with other guests in the common areas and get a sense of what interests them about Boston, which I personally enjoy. The place was quiet at nights, but one short metro stop from the down town area. It was clean and had any basic amenity you might need  while visiting a city. Check-in and check-out were very easy. "
11498523,154679328,2017-05-25,130288373,Kazue,Convenient to the center of Boston. Neat. Reasonable rate. Richard is very nice and helpful.
11498523,156892947,2017-06-01,38708619,Mingqian,"The location is very good, near the subway station. The self-check-in and out works very well. Highly recommended."
11498523,157122787,2017-06-02,132695092,Christian,Awesome location and stay! Very close to the airport and made the trip extremely convenient and comfortable for my girlfriend and I. Would definitely go back and recommend to others!
11498523,158194398,2017-06-05,1777302,Sonia,Enjoyed our stay at this Airbnb.  Our room was clean as was the shared bath. Having a kitchen at our access was a pleasant surprise even though we didn't use it. Ricardo was a perfect host and very helpful. Great value for Boston. 
11498523,158417851,2017-06-06,133294333,Andrew,"房间干净,床很舒适"
11498523,158830216,2017-06-08,132676494,William,"Ricardo was a helpful, friendly and communicative host and he provided a very nice hostel-like experience. "
11498523,159051096,2017-06-09,127924916,Kristin,First time using Airbnb and I'm so glad I did. Great area! Couple minutes walk for a FANTASTIC view of downtown Boston and close to the airport. Neighborhood is was decent and check in and check out was easy and hassle free. Saved HUNDREDS of dollars staying here rather than a hotel. Would definitely recommend!
11498523,159787489,2017-06-11,133381910,Nicole,"A great location to stay, scenic location, 2 mins walk to the best view on the skyline of Boston, Could have stayed their from the early monring to the late night. Good access to public transportation. Clean rooms, well equipped, has everything you would need in a town....Ricardo is very caring about the needs of his guests and very responsive in case of questions. Was a great experience to stay at his house. Always again.  "
11498523,160133073,2017-06-12,104408,Ellen,"Great place if you are looking for convenience to the T line and the airport.  Expect more of a youth hostel -- no frills -- experience, however.  Clean and high walkability, with parking, which is a major plus."
11498523,161044160,2017-06-16,132118202,Daniel,"Super convenient location, Ricardo was very helpful!"
11498523,161868656,2017-06-18,35315389,Samuel,Very convenient location and accommodating host! Thanks for the wonderful stay. 
11498523,162148496,2017-06-19,78143168,Rafael,Great place :D
11498523,162373877,2017-06-20,134241022,Socrates,"Ricardo es un excelente anfitrión, muy preocupado de los detalles. Todo está bien dispuesto y muy limpio. Las indicaciones para llegar, hacer check in y check out son muy claras y precisas. El lugar está muy bien ubicado y muy cercano a sistema de transporte público."
11498523,163129933,2017-06-23,95036841,Gabriel,"It was very easy to get to Ricardo's place from the airport. My lock was waiting for me in my door when I got there. Overall the house was very nice, clean, and in a quiet area.  It was a very short walk to Maverick Station, and from there a short commute to the rest of Boston. The house itself was a little hot, but it was summertime and there was a fan in the room so not too bad.  I often saw Ricardo offering guests advice about the city.  Would definitely recommend to anyone staying in Boston.  Thank you Ricardo for a great stay!"
11498523,164295666,2017-06-26,55464236,John,"This place worked out great for visiting  Boston as an affordable place to stay. No AC, but with windows open and provided fan, room was comfortable close to water. Neighbourhood seemed very safe. Not much around, but close to metro to get into city cheap. Ricardo the host is super friendly and super helpful. Place is like a hostel... worked out great. Lots of bathrooms and kitchens. Whole long weekend we barely bumped into anyone else and when we did, everyone was super friendly.  Would stay again and recommend to anyone just wanting an affordable place to sleep with hot shower and kitchen in safe neighbourhood where you can count on friendly host. "
11498523,164534694,2017-06-28,63783943,David,Ricardo is very professional and helpful.  Completely satisfied with my stay.
11498523,166168757,2017-07-02,34996335,Alexander,Great location and a great host! Ricardo was able to accommodate us on very short notice. On site parking was an added bonus. The room is basic but charming and clean. Would recommend any time!
11498523,166488988,2017-07-03,24158457,Kaity,"Ricardo's place was perfect for our last minute airport layover. We had an overall awesome experience. Very clean, great communication, and a nice sized space for our short stay. The house is super charming. Feedback I have to give is that the room got extremely hot and there was no air conditioning. The fan was good but didn't do too much to cool the room down. The sheets were scratchy. I would stay again in cooler months. :)"
11498523,166771656,2017-07-04,6329287,Daniel,"Great place to crash, especially if you need to get to the airport. Ricardo is friendly and super responsive. Definitely recommend. "
11498523,167127778,2017-07-05,4951986,Federico,Super easy to reserve and perfect place for a quick layover in Boston. Great location too. 5 minute drive to airport and 10 minute train to the city. 
11498523,167389541,2017-07-06,86151698,Hilary,Super convenient to airport
11498523,167695277,2017-07-07,7450284,Claudia,This room was great for the price. Location was within minutes to the subway and a cheap Uber ride to the north end. Ricardo was really helpful and suggested a one day list of must sees for Boston. Thank you! 
11498523,169456883,2017-07-12,139915078,Liam,Great place and great stay in a vibrant neighbourhood!
11498523,170966374,2017-07-16,10128697,Dirck,Dichtbij vliegveld en openbaar vervoer. Goede prijs- kwaliteitverhouding.
11498523,171476041,2017-07-17,74285681,John,Great communication about the place so you know exactly what to do. Clean and easy to find. Great place and close to downtown.
11498523,172333961,2017-07-20,117256292,涟,"非常好,环境很好,交通也很方便。如果我的朋友去波士顿,我会推荐给他们这家住宿的。"
11498523,173059150,2017-07-22,80777092,Suzanne,"We liked the idea of an Airbnb hostel. The place has an image of an studenthome, which is nice. Our room on the other hand was really, really hot & the curtains were to small for the window. Bed was fine!"
11498523,179503357,2017-08-07,80815664,Susumu,Good place. Less than 10 minutes walk to the station.
11498523,182838778,2017-08-15,76245642,Carla And Jane,This is a hostel not an air bnb... the picture is not even the correct building.
11498523,183240652,2017-08-16,5411109,Bartosz,Wow. This place is awesome.I felt very comfy there. Nice price and You are almost in the Boston center.Metro line is just 5 min walk. Clean rooms and well equipped kitchen. Highly recommended.
11498523,183943200,2017-08-18,2130279,Pádraic,"Great location for an airport overnighter- clean, very basic, next to airport. Could do with proper curtains."
11498523,184991507,2017-08-20,144830284,Dean,We had a great time staying here and would definitely chose this location again!
11498523,186435285,2017-08-24,144700155,Andrew,The location was great! A quick 3 minute walk from the T station. The room was a good size. The parking worked out perfectly. I would recommend this place for people looking for a close stay to downtown Boston.
11498523,186830159,2017-08-25,19003037,Adrienne-Rae,I couldn't for the life of me find the light for the bathrooms. I needed a place to stay the night before heading out to an early flight in the morning and this place was less than 10 minutes to the airport. It's a fine place to stay for a short while.
11498523,187241985,2017-08-26,86918239,Daniel,"The bed was a little low to the floor but still comfortable. Everything seemed clean and the location was great. Couple of blocks to the water, and stores and restaurants near by. No frills in the rooms, but kitchens are easily available."
11498523,187837867,2017-08-27,48206566,Emily,"This was a solid landing spot for my overnight in Boston. I loved the location: quiet neighborhood, but only takes 15 minutes to downtown (2 blocks to subway and then 1 stop). Also, I was staying by myself and felt very safe when walking around during the day. The place itself was good - not much to write home about, but it's exactly what I needed: comfy pillows, fan to keep cool and a quiet house."
11498523,188495972,2017-08-29,55015209,Sheherezade,"La verdad es que el alojamiento esta muy limpio, y el tamaño de la habitación era aceptable. El colchón y la almuhada sorprendentemente cómodos. La cocina no la usamos pero era pequeña y con un uso poco práctico. Pero lo peor fue que en nuestra habitación no había persionas y teníamos dos ventanales justo encima del cabezal de nuestra habitación. La farola de delante estubo toda la noche encendida...como comprendereis no pudimos pegar ojo...Y para más inri la casa de al lado esta en contrucción y las obras empiezan a las 7 de la mañana...vamos fue impossible pasar una noche decente."
11498523,189118878,2017-08-31,146050675,Erin,"Good stay near airport.  Kind of far from city center, but close to the T.  Place was a little cramped, but overall nice.  Only bad things were no AC and the WIFI did not work."
11498523,192061664,2017-09-09,146458647,Christian,Alles reibungslos
11498523,194030848,2017-09-15,139100939,Rafael,"O local é tranquilo e bem próximo ao metrô. Há bastante opção de locais para comer, principalmente comida latina . Pensei que havia esquecido um item no quarto e o atendimento do Ricardo foi extremamente solicito. Os únicos poréns foram o fato do quarto ter um odor um pouco desagradável de mofo e o banheiro pequeno."
11498523,194862452,2017-09-17,60421191,Katherine,Great location! Nice meeting other travelers who were staying there too!
11498523,195270876,2017-09-18,150116733,Jim,Great spot to crash if you're into the bay and don't mind being outside of the main city. The waterfront park is so nice and there's a tavern right across the street with a kitchen open until 11am. And some a few snacks after that. Shared kitchens and bathrooms were well kept and daily cleaning was going on. Overall a great spot to stay in east Boston for a good price too. Really enjoyed room #6 window set up.
11498523,195504724,2017-09-19,137160734,Juan,Airbnb hotel is good for quick trip. It is really close to the airport and the aquarium. I enjoyed so much.
11498523,195995724,2017-09-21,60346378,Drew,"My bedroom entrance was through the kitchen so I had to go though that to get to the bathroom. This made my room noisy. There are lights outside the room and unfit curtains so the room was bright all evening. Finally, the bathroom was extremely unclean. I stayed here because of price and proximity to the airport as a place to get a quick nights sleep.  It was not worth it and I would not stay here again."
77691,193365,2011-03-06,199218,Stijn,We had a great stay at Hermina's house. Very convenient and easy to get to Boston. Thxs !
77691,223781,2011-04-11,484868,Michael,"This was my first time using airbnb, and I'm happy to say it was a great experience. Hermina was a great host, friendly and accommodating. It's a nice residence, and a comfortable room & bed. 

There was a little bit of a mix of over when/how we would pick up the key, but she communicated quickly and we were able to to deal with it easily. 

Highly recommended!"
77691,231687,2011-04-19,417279,Jill,"Hermina's place was very close to the redline station, a grocery store, mcdonalds and 1 restaurant. Her house is literally 5-10 minutes from downtown Boston on the train. The house was clean, the room was large enough to accomodate my sister and I. I would stay there again!   :-)"
77691,236759,2011-04-23,513979,Helen,"Hermina was very welcoming and hospitable. My room was large and comfortable, and the house is very convenient to public transport for getting into town."
77691,261317,2011-05-12,427618,Audrée,The room was lovely and Hermina was really nice. I would definitely come back if I have to traval again in Boston!
77691,263324,2011-05-14,563651,Claudia,"The house is so nice and the bedroom is  very conftable. The place is very well located, it is close to the train and some supermarkets and restaurants."
77691,283689,2011-05-27,564122,Jenny,Hermina is nice and friendly even though I did stay longer enough to know her in person. I wish I could stay for more nights. The house is gorgeous and the room I lived is clean.  
