listing_id,id,date,reviewer_id,reviewer_name,comments
6160803,120441708,2016-12-10,31314568,Marie,"Great place for a business team to stay while traveling - privacy for all, well kept kitchen and bathrooms.  Clean, quiet.  We have returned for more than one trip and booked both units in the house."
6160803,122876087,2016-12-26,908372,Jennifer,Great home with plenty of space! 
6160803,132544589,2017-02-18,116614751,Damon,Very nice host and very clean house!
6160803,143140345,2017-04-10,48972077,Courtenay,Great stay and perfect location
6160803,143828808,2017-04-13,123758916,Patricia,The place was very clean and spacious. Having a designated parking spot was extremely helpful and it  was an easy trip to downtown.  The contact between Thomas and Jenny was seemless.  Would definitely recommend this place.
6160803,145517525,2017-04-18,7510593,Susan,"The things I liked:
• we could store luggage in a closet in the entryway before checkin and after checkout
• there were enough beds to sleep 10 people comfortably
• my family came for the Boston Marathon, and this property fit our needs
• enough plates and pots to cook a pasta dinner the night before the race
• grocery store within walking distance
• public transit is 0.6 miles away. We didn't rent a car.
• Thomas & Jenny quickly responded to emails 

Things I disliked:
• two of the queen beds were old with loud springs (think waking up in the middle of the night when you move)
• you're expected to replenish household items when they run out. There were only a few plastic bags for the trash, and we ran out quickly. There was only enough dish detergent for one load of dishes and only enough laundry detergent for one load of clothes. We didn't feel like we should have to replenish things that were almost empty to begin with. 
• Dorchester, the area where the property is located, is sketchy. 
• there was a used sucker stick on the floor when we arrived 
• there weren't any sponges or brushes to clean the dishes with 
• there weren't basic cooking supplies like salt or pepper

I've stayed in worse Airbnb's and I've stayed in better. This one was average. "
6160803,149643433,2017-05-05,92168545,Damien,"This accommodation is great. There were 6 of us staying here & we had loads of space, all the basics were there, including bedding & towels which were all very clean. We also had a private parking space for our car. The accommodation is in a great location, it is close to Boston city centre & the airport and it is also very close to numerous convenient stores.  "
6160803,155161705,2017-05-27,30149566,Isabella,Very spacious. Great house!
6160803,156641030,2017-05-31,76249675,Melanie,"The house was perfect for our family of 9. It afforded a perfect amount of privacy as well as common living spaces. We could hang out together if we wanted and get some private space when we wanted as well. There are numerous restaurants nearby within walking distance as well as a grocery store for supplies. The apartment is spacious with an interesting layout that delighted us. Their was a friendly neighbor who said good morning to us every day on our walk to the train. The only potential issue would be with accessible. It is up a flight of stairs with more steps in the apartment. Not a problem for us, but might be for those with limited mobility. Thomas and Jenny were great hosts. They responded to any questions or requests very quickly, even bringing us a new coffee maker when we had trouble. I would recommend this apartment as well as Thomas and Jenny."
6160803,159228209,2017-06-10,103166553,Barbara,Thomas and Jenny were helpful with any confusion or directions. Stores were a little difficult without a car. T into the city was pretty easy to follow good time have by all:)
6160803,159803485,2017-06-11,42583384,Yu,"性价比很高,房东很Nice,沟通也很好,给予高评价!"
6160803,160467908,2017-06-14,118968513,Justin,"We were a large group of 10 adults visiting Boston for 3 days. So this was a very nice size for us all. 5 bedrooms, 2 bathrooms, kitchen, dining area/lounge and garden with balcony. Also, 2 free car parking spaces on the drive and free road parking if needed.
Communication was excellent before our stay, and check in was easy and straight forward. All rooms were clean and well equipped. Very good value for money, and nice we were all able to stay together.
Location for getting into Boston centre was reasonable. 15 min walk to the T station, and 20-30 mins on train, depending where you wanted to go. Major delays on tracks 2 days coming back home in evenings but that wasn't to be known.
Shops and restaurants nearby.
All in all, well recommended
"
6160803,162067409,2017-06-19,78185153,Jan,bedrooms great   well equipped kitchen
6160803,163312171,2017-06-24,6099032,Katie,"When we arrived in the house, there were some electricity issues and several rooms were without power. Jenny was responsive and the electrician came and fixed the problem early the next morning.

The numbers of rooms is helpful to accommodate a larger group. Three of the rooms have comfortable beds while two of the rooms with queen beds were incredibly squeaky and uncomfortable. Some of our party actually preferred the blow up mattress we brought to the actual bed. 

There were minimal supplies in the house, including paper towels. And there is no railing to protect the stairs in the kitchen - so if you have small children, bring a baby gate or be cautious of that area of the kitchen. 

Lastly, the location was helpful; super close to the T and a playground. 
"
6160803,169314722,2017-07-12,26079263,Maria,Great apartment. Close to train station. Perfect for a large group.
6160803,172666006,2017-07-21,114585095,Jeanie,"Very clean and comfortable top floor apartment of a beautiful house. Access to the garden and a playground a short walk away is great for kids. I just wish the beds weren't so creaky and that the house was in more of a 'walking suburb'. Otherwise, I very much recommend. "
6160803,176255483,2017-07-30,12390929,Kirsten,The home was perfect for our trip!
6160803,177991878,2017-08-04,121368852,Sarai,This house was great for our extended family vacation. We had plenty of room to each have our own room. When we arrived one of the neighbors came over to greet us which was really nice. The added bonus of having off street parking was a huge win!
6160803,182798221,2017-08-15,118592098,Janet,"Spacious and roomy! Sufficient supplies- towels, dish ware and cleaning supplies. Check out rules are very detailed."
6160803,184913808,2017-08-20,93217146,David,Thomas and Jenny were easy to work with and their place was exactly as described.  Great location just south of boston with easy access to the T.   Wonderful little neighborhood and a great place with lots of character.  Would recommend the location and working with Thomas and Jenny.
6160803,187209435,2017-08-26,82082936,益萍,"房子还不错吧,离地铁有点距离,空调比较老,燥音大"
6160803,195191581,2017-09-18,121338540,Marcele,The unit was great for being able to have our family together in one location with enough beds for everyone!  There was enough space that everyone had privacy.  We enjoyed the main living room where we gathered together and chatted about our day!
14868157,100140251,2016-09-07,19778945,Chaomin,"Glad to be the first one to this list. Thank you so much, Lori!"
14868157,100482739,2016-09-09,19778945,Chaomin,"One of the BEST AIRBNB experience I have ever had. As a spontaneous traveler, I gladly accepted Lori's offer to stay for two extra days. It turned out to be a great decision. Lori is a great host, really dedicated. She gave great advice for my trip and was always helpful. 
The room is organized and well-decorated. The whole aesthetic of the interior design goes by its exterior — Victorian style with modern hint. It's homey and I love it very much! 
The location is also great. JP neighborhood is artsy and genuine. I enjoyed my time in Ula cafe. The Orange Line is very convenient, if you want to explore Boston. 
Highly recommended!
"
14868157,100985188,2016-09-11,90845829,Thibault,"I really liked the place, it's cozy and clean. Also lori is a very good host, i would definitely go back and will recommend to place to friends going to boston."
14868157,101849018,2016-09-15,45705944,Brittany,"Lori was a fantastic host, and I could not have asked for more for my first airbnb experience. The room was clean, the bed was comfortable, the house was beautiful, and the host was inviting. Lori had fruit, yogurt, and other breakfast items available for her guests as well as organic shampoos, conditioners, and soaps. Lori was also very accommodating- she brought me an iron and ironing board so I could press my clothes before my interview. If I am ever in need of a place to stay in Boston again, I would stay here 100 times over."
14868157,102270208,2016-09-17,18590010,Maria,"Charming home with a genuine caring hostess. My first experience with AirBnb as a guest and certainly not my last.  This speaks volume of Lori and how she makes her guests feel right at home. If available I would continue to make this my home base when visiting Boston. 

Uber wasn't  expensive to and from Boston University ($11-12).  The transit was a little confusing but a relatively short walk from Lori's home, making it convenient.

My favorite part of her home was the garden and balcony.  It started my day just right. 

I would refer Lori to my friends and family. 

"
14868157,102601072,2016-09-18,94184081,Shimon,"Lori really enjoys doing this and it shows. I normally don't sleep well the first night in a ""strange"" bed, but I did this time. 

The parking is super easy right in front of the house. 

Lori has paid a lot of attention to detail, labeling things in an unambiguous way. She has turned a charming old house into a very inviting place. I'll definitely be staying there again, when the occasion calls for it."
14868157,103099141,2016-09-20,93641956,Kevin,Good spot close enough to Transit for central Boston. Nice clean room in shared property with a charming host.
14868157,103628150,2016-09-23,33187835,Joanna,"I had a great stay here - Lori was very welcoming and it was lovely home. Soft towels, good breakfast, comfortable bed and excellent travel advice from Lori. She even gave me sun lotion!"
14868157,104153447,2016-09-25,5956854,Kathrin,"My stay at lori's was great. The house is so charming and makes you feel at home instantly. The room offered plenty of space and breakfast on the porch was a real treat. 
Parking was very easy and convenient, and you can get to the city within a few minutes.
Would highly recommend to stay with Lori. "
14868157,104805174,2016-09-28,87509436,Andre,The room is as described and clean. The neighbourhood is calm and the place is easy to find. I had a very kind contact to Lori. She is helpful and can give you good tips. I recommend with place.
14868157,105347740,2016-10-01,95176455,Lauren,Lori was a wonderful host and made me feel so comfortable while I was in Boston. The house is absolutely adorable. I would highly recommend staying here. 
14868157,106159162,2016-10-04,65120465,Kelli,"Lori was very welcoming and showed me around her house right away. The room and location were accurate. It was really convenient to get to the T from her house as well as some nearby places to eat and the Sam Adams Brewery. She provided coffee, tea, and breakfast items as well as bathroom items, all of which were very nice. "
14868157,106341956,2016-10-05,22008747,Stephanie,Great space. Clean and interesting house with an old-world charm. Lori was incredibly helpful
14868157,106677497,2016-10-07,61379972,Seo Yeong,"I really liked the room!! The room was just as described. It was actually more prettier than I thought. Even better than low level hotels.

One bad thing was the location. If it had been a bit closer to the central Boston area, it might have been superb.
But still, the neighborhood was safe and I really liked the room a lot. "
14868157,107175985,2016-10-09,8827134,Cristina,"I got this room for my husband who was going to Boston's 1/2 marathon. Communication with Lori was easy. She made sure we had all the information he needed for his arrival. My husband told me the location was perfect.  Walking distance to Sam Adam's brewery which he enjoyed a lot :) Everything was very clean. Lori was so nice to have food for breakfast, such as cereal, organic fruits, coffee,  tea, and the list goes on.  He didn't mention anything negative about the place. Thanks Lori!"
14868157,107481006,2016-10-10,4412169,Yan,"Absolutely charming.  Even better than the picture and possibly one of my top AirBNB experiences.  It has the feel of a classic New England boarding house w/ lots of cute little touches and flourishes.  Lori was super friendly and communicative and provided an abundance of breakfast options and travel guides.  Had never been to the neighborhood before but I really love Jamaica Plain --- lots of pretty and stately victorian houses, a feeling of community, fun things to do.  It was clear that Lori has put a lot of thought into creating a great AirBNB experience -- everything was where you would want it to be and there were neat little systems like color-coded labels for if you wanted to mark your food in the house fridge.  Loved it, would come back. "
14868157,107953007,2016-10-13,86571889,Rareș,I loved everything about this place! everything was as listed and Lori is such a kind and wonderful woman ! It was such a pleasure staying here. definately would reccomend to others as well!
