listing_id,id,date,reviewer_id,reviewer_name,comments
14406532,141321101,2017-04-02,72349171,Molly,Great little place. Very clean and cute and comfortable!!
14406532,142828076,2017-04-09,5721712,Mora,"Ronda's apartment was a perfect place for a dog-friendly trip to Boston. She obviously puts a lot of care into the details of your stay, from goodies for both you and your furry companions, to the attentive and communicative check-in. She was even kind enough to anticipate we would need a late check-out after we told her our plans for our final day and coordinated it with the people staying after us. The location is also a perfect balance between easy access to all the typical Boston things you would want, as well as a little more calm from the hustle and bustle of the downtown. We enjoyed a number of walks through the nearby green spaces which made for a very pleasant, sunny spring weekend in the city. I would recommend this for anyone who wants to bring their dog to the city."
14406532,142979080,2017-04-09,16163213,Eleni,The host canceled this reservation 20 days before arrival. This is an automated posting.
14406532,143578729,2017-04-12,29582698,Michelle,Everything was great. The extra snacks for me and the treats for the dog was a great touch. Ronda was great at communicating with check in and out. Definitly a great stay. 
14406532,144390197,2017-04-15,39952629,Melissa,"Rhonda and the apartment were great! We brought our pup with us and he loved running around the yard in the mornings. It was an ideal spot for us for brewery hopping and hiking in Canton. Would be happy to stay again, especially once it gets warmer and more restaurants put out outdoor dining tables! ☺️"
14406532,145267225,2017-04-17,102241727,Cristin,"We traveled to Boston for the Marathon and wanted to stay somewhere outside of downtown. Ronda's place was great! It's a really cute basement apartment that is fully stocked with snacks, toiletries, etc. The area has beautiful homes, a really neat park, and some great restaurants! Driving to downtown Boston was really easy. I highly recommend Ronda's place, and I will definitely try to stay there again in the future!"
14406532,146613607,2017-04-23,76152568,Annette,"The photos do not do it justice. It is very private. Nice space for two people. Large bathroom and clean shower with two shower heads. Washer and dryer. Snacks and water which got me through my first night. I was too tired to even order out. Rhonda is an absolute sweetheart. Warm welcome. Not intrusive. Would barely know she was there but she magically appears when you do. Her place is very dog friendly. Sheets for on the furniture. I asked for something to mop the floor with because it was raining and we were both leaving footprints on the entryway. She said ""No worries.""  There is a great cemetery across the way. You would think it would be creepy. Beautiful and great place to walk. I can't say enough. Thanks again. We would love to stay again in the future.   "
14406532,148020072,2017-04-29,121030085,Macey,I really enjoyed my stay. The private studio was very very nice. Ronda was so sweet and left us snacks to munch on while we were there. The only thing I would change is that the water in the shower would stay hot a little longer. We were left no information of what to do when we checked out except to place the key under the mat. We felt bad about not cleaning or taking trash out & such. So we took our trash to the nearest bin when we left. We did really love our stay here & would most definitely stay again. 
14406532,151977510,2017-05-14,48621297,Caroline,"Rhonda was a great host.  She was great enough to call me with details on where to park and was so sweet even after we had some confusion and called her for a 3rd time in one night for directions lol.  The suite was perfect for our visit-clean and simple.  Nice little set up with some coffee, tea and a little bowl of snacks was a great touch! "
14406532,153940229,2017-05-22,24796845,Sandra,"Our stay in Boston was made very comfortable because of Ronda's place. She is a great host, and thought of all the things we might need while we were there: towels, snacks, coffee machine, washing machine, television. She also allowed us an immense amount of privacy and independence, which my husband and I appreciated. She communicated very well and her home is in a gorgeous setting in Boston. It's not terribly close to public transportation, but it seems as though most people Uber nowadays anyway (my husband and I took a train, a bus, and walked to get there the first day, then got rides from our family members the other days). We got the whole apartment, which is in the basement, to ourselves (it has a separate entrance). We were very comfortable there, apart from the quirks one often encounters while spending time in a basement - things like hearing loud footsteps, pet dog(s) sprinting and barking, and other noises from the house above. I would recommend this listing if you're not phased by those things!"
14406532,154451841,2017-05-24,60538911,Katarah,"Ronda's place is beautiful, the yard was great for our dog and the neighborhood walkable. She was attentive and great to deal with! Wonderful hospitality! "
14406532,156696093,2017-05-31,41255605,Brian,Rhonda's place was very clean and quiet. Rhonda checked on us periodically from time to time to make sure everything was good to go. Definitely would recommend het place to anyone and would use her place again in the future. 
14406532,158036703,2017-06-05,113338008,Tineke En Piet,"Prima studio. Schoon, rustig. Met allerlei lekkernijen. Geen keuken en inventaris."
14406532,159304820,2017-06-10,80560787,Alexandre,A1
14406532,159719563,2017-06-11,117833595,Stephanie,"Stayed here for a Night and it was very comfy, next time I visit West Roxbury I will definitely stay here. Ronda made it very comfy as if it was your own little Apartment. She even left us Muffins for Breakfast. Recommend this to any one looking for a private Apartment for a short stay. Better than any hotel , hands down. "
14406532,163107028,2017-06-23,70824498,Nicolas,"We really enjoyed our stay at Ronda's place, everything was great. It is a little far from downtown, but it is still easy to get there using public transportation. Really calm neighborhood. "
14406532,164211150,2017-06-26,24519648,Nathalie,Perfect location and very quiet. We loved the neighborhood.  Very toughfull host. Thanks for all the little attention. 
14406532,164756316,2017-06-29,95885654,Henry,Ronda provides a convenient and comfortable place if you need to be based in the Boston area. Good amenities and close to any number of Boston neighborhoods. 
14406532,165028653,2017-06-30,74058719,Gwen,Ronda has a lovely place to stay. Very comfortable and welcoming. The snacks were a great treat. The bed is very comfortable.
14406532,165365872,2017-07-01,136770878,Angela,"We really enjoyed staying with Ronda. My husband and I stayed just for a night with our cat, and it was a very quiet, private, and lovely stay. She provided some snacks, drinks, and clear house rules, and was very easy to communicate with. Everything was clean and the space was simple but comfortable.

I would recommend going out to eat (as opposed to ordering delivery) because you may have to wait outside to get your food since many delivery drivers have issues finding the place! We were able to get some pizza there, but we had to stand outside! Not a huge thing, but just something to be aware of!"
14406532,166172926,2017-07-02,127738829,Barry,"Very nice almost apartment (sitting room, tight bedroom, toilet and shower, small fridge, microwave, coffee maker). Location in comfortable, private-home area of far west of Boston (West Roxbury) is great if you have family in the neighborhood or a car, but not convenient for the T. We enjoyed our stay. "
14406532,168514804,2017-07-09,42164388,Valeria,Thanks everything was great !!! 
14406532,169493965,2017-07-12,27476375,Pete,"Ronda is a wonderful host. In addition to enjoying the accommodations, we always look forward to seeing her and having the chance to chat!"
14406532,170972729,2017-07-16,42059899,Hector,"Just wow! I arrived a few minutes before my check in time right then Ronda was pulling in too. She welcomed me as if she was one of my relatives that I hadn’t seen in a long time. Loved the conversation and the story telling so engaging and sincere, she then suggested a few places to visit and a place to run which I did. Just and excellent host!! But I’m sure if you stay with her you too will feel the same way. Thank you Ronda for the great accommodations until next time. "
14406532,171768827,2017-07-18,129570487,François,Thank you Ronda everything was perfect.
14406532,172025267,2017-07-19,50750435,Conor,This is a perfect little space just down the street (10.00 Uber ride) to Boston. It is great for a much cheaper alternative to the ridiculously priced Boston hotels for quick business travel. Ronda was helpful and a good host. The wireless signal was strong and it was easy to get work done in the downtime.
14406532,172914833,2017-07-22,66390150,Nolan,"Ronda's place was great! Her response to our messages and emails was almost immediate, she was extremely helpful in all aspects and the little things such as cold water bottles ready and a few snacks left out for us made our stay even better! I highly recommend this place to anyone visiting the Boston area!"
14406532,176223793,2017-07-30,62167310,Giancarlo,Incredible place to stay. Very accommodating host
14406532,177725875,2017-08-03,126934830,Marie,"Schöne kleine Unterkunft in einer Art Vorort von Boston. Man braucht sicher eine Stunde um in die Innenstadt zu kommen und nach 20 Uhr gibt es keine gute Verbindung mehr. Dann heißt es 20-25 Minuten Fußweg.
Die Unterkunft ist ausreichend groß und bietet das nötigste: ordentliches Bett und Bad (mit Waschmaschine und Trockner), Mikrowelle und einen kleinen Kühlschrank. TV und Internet funktionieren auch problemlos.
Man sollte sich nicht an Tierhaaren stören, die hier und da sichtbar sind, da diese auch in die Unterkunft mitgebracht werden können. 
Ronda war wirklich hilfsbereit und nett (sie hat mir geholfen einen super Geburtstagskuchen zu organisieren). Sie stellt sogar kleine Snacks und leckere Muffins bereit :)"
14406532,179009212,2017-08-06,124152933,Linda,"She leaves plenty of snacks. 
Lots of privacy.  
Great walking area in the cemetery nearby."
14406532,181383781,2017-08-12,6595410,F,Ronda's place is perfect for our stays for work and pleasure in Boston. She is very accommodating and welcoming to my furry friends too! A great place to stay and enjoy the city and more!
14406532,183206698,2017-08-16,123909808,Dennis,Great spot south boston in 20 min by car. Spent most our time in city we just used this spot for sleeping. Ronda was always there when we had a question or just to say hi..thanks for taking us in..dennis and mary
14406532,184915647,2017-08-20,23578410,Shelly,It's an ok place to stay. A bit far from downtown. We spent around $60 a day on uber rides into Boston.
14406532,187789875,2017-08-27,107076935,Debi,"Ronda is an amazing hostess - not only did she provide munchies, bottled water and coffee & cream - but she had some dog treats ready and waiting for my 4-legged companion!  The fenced yard was perfect for early morning and late night potty breaks for my dog - and the cemetery and neighborhood were great for longer walks.  The location was awesome, the bed was comfortable and the bathroom was larger than expected."
14406532,189729842,2017-09-02,50820652,Iashai,Great scenic area that is very quiet.  Ronda's place is also nice and cozy! You will love it.
14406532,190144293,2017-09-03,16072739,Kate,"Ronda's place was spacious, comfortable, and clean. Ronda seemed to have anticipated her guest's needs and went great length to prepare accordingly. We would definitely recommend Ronda's place to everyone."
14406532,192043718,2017-09-09,102921765,Ryan,"Ronda was extremely friendly and helpful when I was having issues with one of my dogs. She had everything you could need as a visitor: towels, snacks, blankets, washer and dryer to use, even bags to pick up after my dog. She was available if I needed her, but respected my privacy which was a nice balance. Overall I would absolutely stay here again."
14406532,192575496,2017-09-10,120808320,Steve,"It was really quite well laid out little place perfect for a couple. Close to everything, we had a lot of fun!"
14406532,193185574,2017-09-12,148273047,Daniela,"This was our first road trip as a little family of two adults and two little furpups and Ronda made it amazing. Our pups enjoyed the stayed and Ronda was thoughtful enough to leave out treats, bowls and poop bags for them. The space was clean and very tidy. Ronda also left us snacks that we definitely enjoyed. We couldn't have asked for more in our stay and will definitely be coming back!"
14406532,194333614,2017-09-16,103883287,James,"Ronda's unit was as described and was a great place to stay.  She left out some nice drinks and snacks as well, which were welcome after a long drive!  It was nice and quiet too for when we went to sleep.  I would highly recommend to anyone staying in or around Boston.  Easy and quick rides to downtown Boston in lyft and uber as well"
14406532,194855872,2017-09-17,49964975,Lita,rondas place was as mentioned. perfect spot for small couple and quiet animal. not far from boston and reasonable price
14406532,197709555,2017-09-26,111689070,Sandra,"Good location, several places to eat around the area. And easy to commute"
12308927,83538102,2016-07-03,45135571,Yi,"Hector is very friendly, we had a nice stay."
12308927,84645428,2016-07-08,81857550,Milton,"Hector was pretty flexible with my arrival and departure time due to my crazy itinerary. He welcomed me at 2am in the morning with a smile on his face and while we didn't have much time to talk, I sensed a great energy from him.  His room was perfect for what I needed that night. 

Thanks again!"
12308927,86007929,2016-07-14,5764289,Enri,"Hola la habitación de Héctor fue perfecta para mi día de paso por Boston y Héctor fue muy amable, solo puedo recomendarlo, el metro esta a solo 4 minutos a pie y 10 minutos con metro y bus del aeropuerto, muchas gracias y saludos"
12308927,86204027,2016-07-15,32294620,Armin,"I needed a place to stay after arriving in Boston before going on to Provincetown. Hectors place is perfectly located close to the airport, still quiet neighborhood. Boston center is away 7min by tube. The walk to the station is 3min. Perfect stay, Hector was very caring. All very uncomplicated. "
12308927,86427645,2016-07-16,22726866,Mark,"I had a nice stay at Hector's place.  It was a very convenient location between the airport and downtown Boston, just a few minutes walk from the blue line.  Hector was very welcoming and answered questions about local things to do.  He also provided clear instructions about checking in.  Thanks Hector!"
12308927,86714131,2016-07-17,81463824,Vadim,Very neat and clean space with convenient transportation options.  Hector and Sarah are very considerate and hospitable hosts.
12308927,87775473,2016-07-21,83403330,Karmen,This was my first time using Air BnB and I'm completely satisfied with my experience and thankful for Hector and his willingness to open his home to me. He's a great host and I would love to stay again if I come through the Boston area during my future travels.
12308927,88108450,2016-07-23,40866237,Ying,Very very clean and comfortable. Fully equipped. Very patient in my questions. Thank you for enabling me to left my luggage for extra time. 
12308927,89149265,2016-07-27,23861743,Sierra,"Hector and his girlfriend Sarah were extremely welcoming and accomodating. The room was very comfy and had everything I needed! The apartment is in a great location, just a few blocks from the subway. Highly recommend!"
12308927,90193320,2016-07-31,60073374,Cat,Hector and his girlfriend were very sweet. Every thing was easy and simple. Would recommend. 
12308927,91031739,2016-08-03,780535,Karolina,"I stayed here only for one night, and did not get a chance to meet Hector in person, but we exchanged some messages and I received some very helpful tips from him. I was received by Hector's girlfriend who made me feel welcome. The house is very conveniently located, and the room is small, but very comfortable. Everything was perfect."
12308927,91250446,2016-08-04,55797143,Krista,Hector made everything smooth! The place was absolutely clean and Hector was responsive and helpful and accommodating! Thank you so much! 
12308927,91464933,2016-08-05,3840340,David,"Hector provided clear instructions and greeted me when I arrived. The room is just as advertised, a perfectly basic place to rest and work at the bedside desk. Super convenient for travel to/from the airport, I actually walked from my plane to his doorstep."
12308927,92404216,2016-08-08,6716612,Adam,"We had an excellent stay with Hector and Sarah. They were incredibly flexible, and accommodating of our few needs, which was perfect. If you're looking for a place to crash in Boston near the airport, you couldn't ask for more"
12308927,92663289,2016-08-09,88561989,Jimena,"Hector and Sara were really helpful and friendly. They helped me with getting a taxi to go to the airport, they explained to me how to get around. Their house was really close to the subway and that made it easy to get around. Everything was really clean and comfortable."
12308927,92880036,2016-08-10,44983793,Tianyi,Sarah is great and the nearby transportation is convenient.
12308927,93538618,2016-08-13,74807658,Elizabeth,The place is really close to the subway station and transportation was really easy. Also you can walk from there to the port and enjoy a beautiful view of Boston. Hector and his girlfriend were really nice.
12308927,93965501,2016-08-14,25976741,Hilary,Super nice hosts. Great place to stay 
12308927,94424606,2016-08-15,74997721,Zorela,The place is amazingly near from the airport !!! You only need to walk 3 minutes Until the tram ( blue line) . In the neighborhood there a lot of latinamerican people and they have shops and restaurants good. Hector and his girlfriend are very nice.
12308927,95058950,2016-08-18,52207291,Lumei,"Place is very clean and well maintained. Great value in Boston. Sarah and Hector took time to get to know me, felt very welcome. Sarah sent me instructions for check in which is really helpful. Do watch the youtube video for getting the keys and into the room if you arrive late at night."
12308927,95142150,2016-08-18,85708590,Eglee,"Estoy agradecida por la atencion de Hector y Sarah, personas muy atentas. El lugar muy tranquilo y la habitacion muy limpia y comoda . Estoy muy agradecida"
12308927,95377653,2016-08-19,33826439,Valerie,"I stayed here for one night, and Hector was great about communicating with me all the way through my stay. The bed was comfortable, the AC was adjustable, and it was a perfect place to crash for a night. Definitely recommended!"
12308927,97378207,2016-08-27,25516994,Kimberly,"Hector was wonderful from the start! So prompt to reply and helpful in every way! The place was clean, quiet and comfortable and so close to the airport!"
12308927,98702618,2016-09-01,65251816,Karen,host helped with transportation.  provided information about restaurants
12308927,99948489,2016-09-06,72367244,Kejun,Hector is helpful. Room is clean. Convenient location.
12308927,100130923,2016-09-07,44075275,Annie,"Hector was very welcoming and took time to talk and get to know me which made me feel at home! 
The room is perfect for a quick stopover as it is easy to find and hector even provided shampoo, a towel and a whole binder full of things to do in Boston! 
Great stay thank you hector "
12308927,100482648,2016-09-09,1405217,James,Perfect for anybody who needs to stay in Boston for one night in between trips. Perfect location as close to airport and ferries by subway without the associated cost. Recommended.
12308927,100688401,2016-09-10,66221154,Christian,Hecror is very friendly. It was clean and the house is perfect when you plan to go to the airport.
12308927,102330238,2016-09-17,22890532,Emma-Lou,"Hector was a brilliant host and his place was perfect for my conference stay in Boston.  The apartment is very close to the centre of Boston but is also quieter which was really nice too. Great place, thank you so so much Hector :)"
12308927,102789456,2016-09-19,86286253,Konstantin,"I stayed at Hector's place for one night between my connections. Overall it was exactly what I expected and what I was looking for: a place close to the airport (walking distance to Maverick and Airport stations), a room to sleep at between flights. Unfortunately, Hector was not there, but he was very responsive via messages through AirBnB app. Overall, was a very smooth experience."
12308927,102887192,2016-09-19,49846542,Annalaura,"Hector is very nice and helpful- for directions restaurants, everything. very easy to communicate with him. The place is close to airport so it s ok if you need a bed to spend the night before taking off. I had the AC in the room that was very loud  so although the bed wasnt bad, i had a hard time to sleep. The place is overall clean, But I think a change of air every once in a while will be good- the smell wasn t great. "
12308927,103259231,2016-09-21,20723945,George,"I only needed a place to stay in Boston for an overnight layover coming home from Europe.  Hector's Airbnb was perfect for me.  It is close to the airport; there is a great Italian/pizza restaurant just down the street; and the room was clean and comfortable and the bathroom was clean with a good hot shower.  The next morning I was able to walk from Hector's to Logan -- a 30 minute walk. 
Hector was not at home when I arrived, but he left excellent instructions for getting into the Airbnb."
12308927,103266448,2016-09-21,64672518,Yi,Hectors place is really clean and convenient!  I would definitely stay there again.   
12308927,103530240,2016-09-23,78357583,Sandra,"Very nice, clean and cosy place. Directly nearby the blue line trainstation."
12308927,103625061,2016-09-23,39252042,Herbert,Very convenient location! Hector was very responsive to my questions and his instructions were clear. Highly recommended!
12308927,103876144,2016-09-24,35522254,Freda,I am very sorry that I did not get to stay in this cute bedroom.  My flight was changed and I did not spend the night in Boston.  I will say that Hector always responded to me anytime I had a question and he had an excellent U-tube showing the apartment.  I could not ask for better communication before the stay and I loved the fact that the apartment was so close to the airport.  That is why I was not able to rate all of the questions on the survey.  I would definitely stay in Hector's apartment again.
12308927,104151413,2016-09-25,27162348,Eugenia,"Totally recommended! I stayed in Hector's house just for one night. Everything was great! The house is just 3 blocks away from the metro station, a perfect location. Hector is an amazing host! If I return to Boston I will definetly go back to Hector's house."
12308927,104440847,2016-09-26,29664195,Eric,"Convenient, simple little airbnb near the airport and blue line. Hector sent all the information a few days prior to check-in, which was easy & streamlined."
12308927,104621816,2016-09-27,7720907,Kostiantyn,"good location - very close to city center and airport (one stop to every side), good park is near with superb views to city and sunset.

very-very comfortable bed - don't want to leave it in the morning :)"
12308927,104851107,2016-09-28,14340856,Kevin,"I was only in town VERY briefly on a layover but Hector's place was perfect for what I needed.  A clean room, comfortable bed and Hector has the system down to a science as far as accessing the place.  The apartment is a short walk to the T station that accesses the airport (or you could Uber.)    

I'd definitely recommend for travelers with overnight layovers at Logan.  "
12308927,104948037,2016-09-29,30589635,Geeta,"Hector was very helpful, communicative and friendly.  The place was exactly what i needed - a room to put my head down near the blue line and airport - so very convenient! "
12308927,105155476,2016-09-30,6067810,Danielle,"Hector saved the day! 
I missed my connection in Boston and was rebooked on a flight early the following morning. I immediately went on Airbnb to find a place to sleep for the night and Hector replied to me in seconds. I took an uber to his place, he was there to meet me at the door, and helped me with my suitcase up the stairs. I took a shower and went to sleep. I departed early in the am with an uber taxi back to the airport. The 2 uber rides and his home cost me under $99. 
I could have never found a better value at any hotel ( I looked ) 
Hector was welcoming, friendly, and responded immediately to my booking request. 
It's amazing how a missed connection worked out so great. 
Thank you Hector, Airbnb, and uber for changing the way we travel ! 
I HIGHLY RECOMMEND HECTORS HOME! The home was clean and simple! Thank you Hector for all you help! "
12308927,106171711,2016-10-04,71967756,Kasa,Great place to stay! Very close to the train stations (as advertised) and Hector provided me with clear instructions on how to obtain the key since he was not at home when I arrived. Nice little spot with everything you need for a stay :) Thank you! 
12308927,106322163,2016-10-05,35588702,Winifred,"Hector was very communicative. He made sure I knew exactly how to get keys, open doors, lock doors and directions to his place. I was flying out of Logan early and it was the perfect location to the get to airport. Clean and comfortable. I met Hector briefly and he was very nice. I would recommend his place and would also stay here again if i need. Thank you."
12308927,106497437,2016-10-06,89708951,Nikola,"Above my every expetations, Hector is a great guy. I slept one night over there and if i come to Boston again i would like to be at this apartment again."
12308927,106670343,2016-10-07,31309730,Maryli,Experience was great - clear communication ahead of time that made the check-in process very easy. Apartment description was accurate - close to the airport and is a cozy space. 
12308927,107478418,2016-10-10,74033988,Preeti,Awesome location! Super comfy home and awesome people!! Loved the stay. Highly recommended.
12308927,107667390,2016-10-11,82581746,Adam,Thanks Hector!
12308927,108110805,2016-10-14,84175247,Yu-Ying,It's really a good room. Thank you.
12308927,108273838,2016-10-15,30481161,David,"Close to the airport, uncomplicated, well organized - just what I needed for a layover in Boston! Thanks!"
12308927,109128921,2016-10-19,78543055,Tatiana,"Hector is very polite, accomodating, and a great host! His place is really nice and very close to the train station. Definitely recommend you to book his place if you're visiting Boston."
12308927,109273622,2016-10-20,95148596,Uday,"Hector's place is VERY CONVENIENT, close to Logan airport (I actually walked from Blue Line Airport terminus) and also near Blue Line subway station. Hector was excellent with his communication all along although he was not present when I reached his place. He provided good tips for my Boston day-trip also. Room/bathroom was very clean, bottled drinking water was also provided. Room has a/c which also helped. It is a quiet place as well.

Overall, I liked the stay at Hector's place and will certainly recommend it to friends & stay there again."
12308927,109620016,2016-10-22,95126609,Madelynn,Awesome host. Answered all questions I had very quickly and was super nice. I recommend if you're coming to Boston. =)
12308927,109914221,2016-10-23,74158759,Becky,"If you need a quick stay near the airport and the blue line, Hector has the perfect little room for you.  Easy to find, the North End is a short train stop away, place is clean and comfy.  "
12308927,110163241,2016-10-24,26749562,Alessia,"I just wanted a place to rest before my flight back in Italy after a very long day and week and it worked just fine. The place is quiet even if i found the keys method tricky, but we use different ways in Europe and i was almost falling asleep on my knees when i arrived. "
12308927,110473528,2016-10-26,44527593,Joachim,"All worked out very well. Check-in was well organised, location is very convenient to reach from the airport and metro system, place was clean, and Hector is a very nice man and a welcoming host. All good,  recommended! "
12308927,110637019,2016-10-27,61640841,Satoko,"Hector was a really nice host, responsive and clear communicator. "
12308927,111516562,2016-10-31,5150659,Nuala,Hector made everything very simple to follow everything was as he explained and the location was spot on.
12308927,111905928,2016-11-02,46313574,Jessa,"Communication: Hector is good with trying to clarify arrangements prior your stay. Instructions: The entry door-lock is simple thanks to the videoclip...then up the stairs and into the first door you encounter; both guestrooms are beside eachother to the left, upon entering. Amneties: It was simple so it was comfortable with basic areas for your day (the limit is only 1 night stay per person so I didn't get around to using the household appliances/common areas since I arrived nighttime, but they had made a Welcome binder of where these house items are located & local brochures they picked up for activity recommendations). Location: If arriving with a car, it is harder to find parking once residents return home, so be sure to ask for permit or suggestions of where to park. Be sure not to let (SENSITIVE CONTENTS HIDDEN)maps/gps try to autocorrect Sumner to Summer. It was generally a peaceful neighborhood; around 4:30am, there was intermittent, creaky drops for more than 5mins at the corner head of the bed, but I was able to return to sleep just fine. It had been raining the previous nights so maybe some light drizzle was draining? Other than that, it's a nice resting place if you need something quick & easy before returning to the airport."
12308927,112035055,2016-11-03,21039214,Richard,All good. Instructions were clear and it was great for the airport. 
12308927,112175958,2016-11-04,99926908,Nick,"Hector is a really nice guy, if you're travelling to and from Logan airport it's such a great location. Take the T, its a 5min walk."
12308927,112306933,2016-11-05,72112343,Clevis,"I liked the location is near everything, easy access,  highly recommend. Tkx "
12308927,112590010,2016-11-06,41064137,Krystal,Hector's place is great!  It was easy to get too (especially the part about SumNER street!). Hector is very nice and I will definitely keep this place in mind on my next trip to Boston!
12308927,112758992,2016-11-07,53751682,Kathryn,"Hectors place is exactly as described, very cozy and it's great if you need a spot by the airport. The aquarium, which is pretty central in the city, is one subway stop away so really nothing is too far. Hector is a wonderful host, very friendly and extremely helpful if you have any questions. I would definitely recommend staying with Hector."
12308927,114031788,2016-11-15,87484989,Carlyn,"Hector is a great host! He sent detailed instructions for getting into the apartment before my arrival. He answered any questions I had right away. The space is clean and comfortable. It is a short walk to the T, and one stop from the airport. It's a great accommodation for anyone who is looking for something convenient to downtown Boston. I would highly recommend staying with Hector!"
12308927,114206178,2016-11-16,96585447,Vincent,Within walking distance to the airport. Great running opportunity along the harbor and greenway. 
12308927,114315965,2016-11-17,94704507,Luree,"Hector's place was very cozy. It was a very clean and inviting place. It is a two minute walk from the beautiful Piers Park with gorgeous scenic views of downtown. It is also a short walk from the subway and bus, so if you are coming from the airport I highly recommend the subway as it is only a couple dollars and only one stop away to Maverick Square. "
12308927,114448646,2016-11-18,7927094,Vincent,This was my second time staying at Hector's and it was just as convenient and pleasant as the first time around!
12308927,114598484,2016-11-19,100966761,Haoyu,A excellent place.
12308927,114866944,2016-11-20,29995324,Linda,Super convenient place to stay near the airport with easy check in. Last night was the third time that I've stayed at Hector's- that kind of says a lot.
12308927,115055287,2016-11-21,102423629,Uka,"The place is cozy and clean. Host is very friendly and nice. Location is great, metro station is in 2-3 min walk distance. I'll definitely stay here again when I visit Boston."
12308927,115189189,2016-11-22,76442251,Lisa,Hector was very nice and helpful for my stay. The room was clean and comfortable was a bit noisy but that's just normal city living. 
12308927,115537454,2016-11-25,5146183,Lexie,"I was looking for a quiet, clean place to sleep and shower without breaking the bank, and Hector's place delivered. Check-in was a breeze and proximity to the T and Logan Airport made getting around Boston easy. "
12308927,116221427,2016-11-28,70059184,Mina,Very clean. Close to public transport. Very affordable for location. Interactions with Hector were great as well. 
12308927,116334010,2016-11-29,34803340,Seetharam,Perfect for airport transfer. Hector has given correct info for me to reach the place. The room ready as promised. Did have time to interact.  Accommodation was clean and tidy. 5 star.
12308927,116452633,2016-11-30,70888690,Jay,"Hectors place was exactly as he stated - a cosy little room close to the T station. Very easy to get to Logan via the train to Airport station (1 stop), then the free shuttle bus to the terminal. There are plenty of shops and restaurants on and around Sumner Street, so eating and drinking is easy.

Great place, would recommend for proximity to the airport. Also, you can get a water taxi from just down the road to downtown Boston, so if you fancy something different, just do it!"
12308927,116786075,2016-12-03,29544379,Vinh,"This is a perfect place for a solo short stay with everything you need- no more, no less. The location is perfect, very close to the Maverick T station so you can go anywhere in Boston from here. My only complaint was a tapping sound that came from the walls in the middle of the night right by my bed that interrupted my sleep. Not sure what caused it. I'd recommend staying here for the best value stay in Boston."
12308927,117332449,2016-12-06,56102366,Ali,Exactly like the pictures! Cozy and convenient!
12308927,120191506,2016-12-08,101527252,Tyler,"A clean, comfortable room with a subway stop right nearby. Would definitely stay here again!"
12308927,120922108,2016-12-12,43086700,Emma,"Easy to uber to, perfectly suited to my needs as a stopover between long flights. Thank you, Hector!"
12308927,121137875,2016-12-14,27690159,Lilou,Nice room walking distance from the T station.  Ideally placed for the airport but also on the same line to downtown Boston for shopping and restaurant.  Hector is a friendly guy and apartment very neat and tidy.
12308927,127021278,2017-01-15,105795732,Sunny,Very kind host! Deserve 5 stars and the name of great host. I like everything here. Perfect cozy home. 
12308927,127569485,2017-01-19,26221669,Wang,Small but lovely place. Good to stay for flights.
